Question_ID,Subject,Topic,Question_Type,Question,Option_A,Option_B,Option_C,Option_D,Option_E,Option_F,Option_G,Option_H,Correct_Answer,Explanation,Difficulty,LNA,Date_Added
PSY_001,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 20-year-old man is brought to the emergency department by his parents. Over 3 months he has become increasingly withdrawn, suspicious that his neighbours are monitoring him through hidden cameras, and has been hearing voices commenting on his actions. He has stopped attending university and his self-care has deteriorated. He has no history of drug use and urine drug screen is negative. What is the most appropriate initial management?",Commence high-dose haloperidol IM immediately to control symptoms,Discharge with GP follow-up in 6 weeks,Prescribe a benzodiazepine long-term for the anxiety component,Refer urgently to the early intervention in psychosis (EIP) service and consider starting an oral atypical antipsychotic after assessment,Start lithium as first-line treatment for psychosis,,,,,D,"This is a presentation of first-episode psychosis (FEP): persecutory delusions (neighbours monitoring him), auditory hallucinations (voices commenting — a Schneiderian first-rank symptom), social withdrawal, and functional decline in a young man. NICE CG178 (psychosis and schizophrenia) and the NHS Long Term Plan mandate urgent referral to an Early Intervention in Psychosis (EIP) service — these specialist teams provide comprehensive assessment and treatment for people aged 14-65 experiencing a first episode of psychosis. EIP has been shown to improve outcomes significantly. Pharmacological treatment: NICE recommends an oral atypical (second-generation) antipsychotic as first-line — options include risperidone, olanzapine, quetiapine, or aripiprazole. The choice is made collaboratively considering side effect profiles (weight gain, metabolic effects, sedation, extrapyramidal symptoms). IM haloperidol would only be used for acute behavioural disturbance, not as initial treatment. Lithium is a mood stabiliser for bipolar disorder, not first-line for psychosis. Long-term benzodiazepines are not indicated. Delayed follow-up is inappropriate — early treatment of psychosis improves long-term prognosis (shorter duration of untreated psychosis = better outcomes).",Easy,No,2026-03-18
PSY_002,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 35-year-old man with a diagnosis of schizophrenia is started on olanzapine. His psychiatrist plans routine metabolic monitoring. According to NICE CG178, which of the following should be monitored at baseline and regularly during treatment with antipsychotics?",Blood glucose and HbA1c only — no other monitoring is needed,Full blood count weekly as with all antipsychotics,Only body weight — metabolic monitoring is not necessary for atypical antipsychotics,Renal function and urine output only,Weight (BMI and waist circumference) plus fasting glucose/HbA1c plus lipid profile plus blood pressure plus prolactin,,,,,E,"NICE CG178 mandates comprehensive metabolic monitoring for ALL patients on antipsychotics due to the risk of metabolic syndrome, cardiovascular disease, and type 2 diabetes. The monitoring schedule includes: (1) Weight — BMI and waist circumference (at baseline, then frequently — monthly for 3 months, then quarterly, then annually). Olanzapine and clozapine carry the highest risk of weight gain. (2) Fasting glucose or HbA1c — screen for diabetes (baseline, at 12 weeks, then annually). (3) Lipid profile — total cholesterol, LDL, HDL, triglycerides (baseline, 12 weeks, annually). (4) Blood pressure (baseline, 12 weeks, annually). (5) Prolactin — antipsychotics (especially risperidone and first-generation agents) cause hyperprolactinaemia, leading to gynaecomastia, galactorrhoea, amenorrhoea, sexual dysfunction, and long-term osteoporosis risk. (6) ECG — particularly for haloperidol (QT prolongation risk) and ziprasidone. (7) Assessment for extrapyramidal side effects (parkinsonism, akathisia, dystonia, tardive dyskinesia). Weekly FBC is specific to clozapine (risk of agranulocytosis), not all antipsychotics. The metabolic monitoring requirement applies to ALL antipsychotics — atypicals are NOT exempt.",Medium,No,2026-03-18
PSY_003,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 28-year-old woman presents to the emergency department with elevated mood, grandiosity (believing she is a celebrity), decreased need for sleep (2 hours per night for a week), pressured speech, increased spending (£15,000 on credit cards), and disinhibited behaviour. Her partner reports a significant personality change over 10 days. She has a previous episode of depression 2 years ago. Urine drug screen is negative. What is the most likely diagnosis?",Bipolar affective disorder — manic episode,Cyclothymia,Hypomanic episode,Schizoaffective disorder,Unipolar depression with agitation,,,,,A,"This is a classic manic episode: elated/elevated mood, grandiose delusions (believing she is a celebrity), markedly reduced sleep, pressured speech, reckless spending (financial consequences), and disinhibited behaviour — with significant functional impairment over 10 days. Combined with a previous depressive episode, this establishes a diagnosis of bipolar I disorder (which requires at least one manic episode; a depressive episode is not required for diagnosis but is common). Key distinctions: (1) Mania vs hypomania: mania causes severe functional impairment, may include psychotic features (grandiose or persecutory delusions), and may require hospitalisation. Hypomania is a less severe elevation of mood that does NOT cause marked functional impairment, lasts at least 4 days, and does NOT include psychotic features. This patient has clear functional impairment and grandiose delusions — this is mania, not hypomania. (2) Bipolar I: at least one manic episode (with or without depressive episodes). Bipolar II: at least one hypomanic episode and at least one depressive episode (no full mania). (3) Cyclothymia: chronic fluctuations of mood (hypomania and mild depression) not meeting full criteria for bipolar. (4) Schizoaffective disorder includes psychotic symptoms that persist independently of mood episodes.",Easy,No,2026-03-18
PSY_004,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 40-year-old man with bipolar I disorder has been stable on lithium for 3 years. He attends his 3-monthly lithium clinic appointment. His current serum lithium level is 0.7 mmol/L. According to NICE CG185 and BNF guidance, what is the therapeutic range for lithium and what monitoring is required?",Lithium therapeutic range is 0.4-1.0 mmol/L — monitor lithium level plus renal function (U&Es and eGFR) plus thyroid function (TFTs) at least every 6 months,Lithium therapeutic range is 0.4-1.0 mmol/L — only lithium levels need monitoring,Lithium therapeutic range is 1.5-2.0 mmol/L — this patient is subtherapeutic,No monitoring is required once a stable dose is achieved,The therapeutic range is 0.1-0.3 mmol/L — this patient is toxic,,,,,A,"Lithium is the gold standard mood stabiliser for bipolar disorder (prophylaxis of mania and depression) and is also used for augmentation in treatment-resistant depression. NICE CG185 and BNF guidance: (1) Therapeutic range: 0.4-1.0 mmol/L for maintenance (some guidelines specify 0.6-0.8 mmol/L as optimal; 0.8-1.0 mmol/L for acute mania). This patient's level of 0.7 mmol/L is within range. (2) Blood sampling: lithium level should be taken 12 hours post-dose (trough level). (3) Monitoring schedule: serum lithium every 3 months once stable; renal function (U&Es, eGFR, calcium) every 6 months — lithium causes nephrogenic diabetes insipidus and chronic interstitial nephritis; thyroid function (TFTs) every 6 months — lithium inhibits thyroid hormone synthesis and can cause hypothyroidism (up to 20% of patients); weight and BMI. (4) Toxicity: lithium has a narrow therapeutic index. Levels >1.5 mmol/L indicate toxicity: coarse tremor, vomiting, diarrhoea, ataxia, confusion, renal failure, seizures, cardiac arrhythmias. Causes include dehydration, renal impairment, drug interactions (NSAIDs, ACE inhibitors, diuretics — especially thiazides — all increase lithium levels).",Medium,Yes,2026-03-18
PSY_005,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 55-year-old man on lithium 800 mg daily presents with a 2-day history of vomiting, diarrhoea, coarse tremor, confusion, and unsteady gait. He recently started ibuprofen for back pain. His serum lithium level is 2.3 mmol/L. What is the diagnosis and the most important immediate action?",Continue lithium and add an antiemetic — the symptoms are due to gastroenteritis,Increase the lithium dose as he may have been non-adherent,Lithium toxicity — stop lithium immediately and commence aggressive IV fluid resuscitation with cardiac monitoring and urgent senior review,Lithium toxicity — give activated charcoal urgently,Switch to valproate immediately,,,,,C,"This is lithium toxicity — a medical emergency. The lithium level is 2.3 mmol/L (toxic: >1.5 mmol/L). The precipitant is clear: ibuprofen (an NSAID) reduces renal lithium clearance by inhibiting prostaglandin-mediated renal blood flow, causing lithium accumulation. This is a critical drug interaction. Clinical features of lithium toxicity progress with severity: mild (1.5-2.0): nausea, diarrhoea, fine→coarse tremor, drowsiness; moderate (2.0-2.5): vomiting, coarse tremor, ataxia, confusion, dysarthria, fasciculations; severe (>2.5): seizures, coma, renal failure, cardiac arrhythmias, death. Immediate management: (1) STOP lithium. (2) Aggressive IV 0.9% NaCl to restore fluid volume and promote renal lithium excretion. (3) Continuous cardiac monitoring (risk of arrhythmias). (4) Monitor lithium levels, U&Es (especially sodium and potassium), and renal function frequently. (5) Senior/toxicology review. (6) If level >4 mmol/L or severe toxicity with renal impairment: consider haemodialysis. Activated charcoal does NOT bind lithium (it is a monovalent cation). Key teaching: patients on lithium must be warned about drug interactions (NSAIDs, ACE inhibitors, thiazide diuretics) and to maintain adequate hydration, especially during illness with fluid loss.",Medium,No,2026-03-18
PSY_006,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 25-year-old woman with schizophrenia has failed adequate trials of two different antipsychotics (risperidone and olanzapine — each for at least 6 weeks at adequate dose). She continues to have distressing auditory hallucinations and persecutory delusions. According to NICE CG178, what is the next pharmacological step?",Add a second antipsychotic to her current treatment,Clozapine — after appropriate baseline investigations and with mandatory blood monitoring,Electroconvulsive therapy as next step,High-dose haloperidol (above BNF maximum),Switch to a third typical antipsychotic,,,,,B,"NICE CG178 defines treatment-resistant schizophrenia as failure to respond adequately to at least two different antipsychotics (at least one of which should be an atypical) each given at adequate dose for at least 6 weeks. The recommended next step is clozapine — the only antipsychotic with evidence of superior efficacy in treatment-resistant schizophrenia. However, clozapine carries unique and serious risks requiring mandatory monitoring: (1) Agranulocytosis (approximately 1%) — potentially fatal. Mandatory FBC monitoring: weekly for the first 18 weeks, then every 2 weeks until 1 year, then monthly thereafter. Registered with the Clozapine Patient Monitoring Service (CPMS). (2) Myocarditis/cardiomyopathy — baseline and regular ECGs, troponin, CRP monitoring, especially in the first months. (3) Metabolic syndrome — significant weight gain, diabetes, dyslipidaemia. (4) Seizures (dose-related). (5) Sedation, hypersalivation, constipation (can cause fatal bowel obstruction if severe). (6) Smoking affects clozapine levels (induces CYP1A2) — dose adjustment if smoking status changes. Polypharmacy with multiple antipsychotics is generally not recommended. High-dose antipsychotic prescribing carries increased side effect risk without proven benefit.",Hard,No,2026-03-18
PSY_007,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 30-year-old woman with bipolar disorder is planning a pregnancy. She is currently on valproate (sodium valproate 500 mg BD) for mood stabilisation. What is the critical prescribing safety concern regarding valproate in women of childbearing potential?",Valproate can be continued in pregnancy if the dose is reduced by half,Valproate causes a mild rash in neonates but is otherwise safe,Valproate is a major teratogen — it must NOT be prescribed to women of childbearing potential unless they meet the conditions of the MHRA Pregnancy Prevention Programme (PPP),Valproate is only teratogenic in the first trimester so can be started from the second trimester,Valproate is safe in pregnancy and no special precautions are needed,,,,,C,"Valproate (sodium valproate/valproic acid) is a MAJOR teratogen and is subject to an MHRA Pregnancy Prevention Programme (PPP). Key facts: (1) Up to 10% risk of major congenital malformations (neural tube defects — spina bifida, cardiac defects, facial clefts, hypospadias). (2) Up to 30-40% risk of neurodevelopmental disorders (reduced IQ, autism spectrum disorder, ADHD). (3) These risks are dose-dependent but present at all doses. (4) MHRA regulations (since 2018): valproate must NOT be prescribed to women or girls of childbearing potential UNLESS they are on a highly effective contraception method AND are enrolled in the Pregnancy Prevention Programme with annual review, signed risk acknowledgement form, and clear documentation that alternatives are unsuitable. (5) In practice, for women planning pregnancy with bipolar disorder, valproate should be switched to a safer alternative BEFORE conception — options include lithium (with careful monitoring — also has some teratogenic risk but lower than valproate), quetiapine, or lamotrigine. (6) The switch must be planned and gradual. This is one of the most commonly tested prescribing safety topics in the MSRA.",Medium,No,2026-03-18
PSY_008,Psychiatry / Neurology,Psychosis and Bipolar,SBA,"A 45-year-old man with schizophrenia on olanzapine presents to the emergency department with high-grade fever (40.2°C), muscle rigidity (lead-pipe), tachycardia (135 bpm), labile blood pressure, confusion, and diaphoresis. Blood tests show: CK 12,500 U/L (markedly elevated), WCC 16.0 × 10⁹/L, and AKI (creatinine 250 μmol/L). What is the most likely diagnosis and what is the emergency management?",Malignant hyperthermia — give dantrolene,Neuroleptic malignant syndrome (NMS) — stop the antipsychotic immediately and provide aggressive supportive care including IV fluids and active cooling,Serotonin syndrome — give cyproheptadine,Severe sepsis — IV antibiotics and fluid bolus,Simple drug fever — continue olanzapine and give paracetamol,,,,,B,"This is neuroleptic malignant syndrome (NMS) — a rare but life-threatening idiosyncratic reaction to antipsychotic (neuroleptic) medications. The classic tetrad is: (1) Hyperthermia (often >40°C), (2) Severe muscle rigidity ('lead-pipe'), (3) Autonomic instability (tachycardia, labile BP, diaphoresis), (4) Altered mental status (confusion, agitation, coma). Laboratory findings: markedly elevated CK (from rhabdomyolysis — muscle breakdown), leucocytosis, raised LDH, metabolic acidosis, and AKI (from myoglobin deposition in renal tubules). NMS can occur with any antipsychotic at any time but is more common with high-potency typical antipsychotics (haloperidol) and with rapid dose escalation, dehydration, or agitation. Emergency management: (1) STOP the causative antipsychotic immediately. (2) Aggressive IV fluid resuscitation (to prevent/treat rhabdomyolysis and AKI). (3) Active cooling measures. (4) Dantrolene (a muscle relaxant that reduces heat production from rigidity) may be used in severe cases. (5) Bromocriptine (a dopamine agonist) may be considered. (6) ICU transfer for monitoring. Mortality is approximately 5-10%. Serotonin syndrome has overlapping features but causes clonus and hyperreflexia rather than lead-pipe rigidity.",Hard,No,2026-03-18
SUB_001,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 52-year-old man is admitted to the surgical ward for an elective hernia repair. He drinks 60 units of alcohol per week and last had alcohol 18 hours ago. On the ward round, the nurse reports that he is tremulous, sweating, agitated, and his heart rate is 110 bpm. He scores 18 on the Clinical Institute Withdrawal Assessment for Alcohol (CIWA-Ar) scale. What is the most appropriate management?",Commence a reducing regimen of chlordiazepoxide (e.g. starting at 30 mg QDS and reducing over 5-7 days) with IV Pabrinex and regular CIWA monitoring,Discharge him home as he is not fit for surgery,Give IV lorazepam 4 mg stat and no further monitoring,Prescribe oral diazepam 10 mg PRN with no fixed regimen,Reassure him — these are normal post-operative observations,,,,,A,"This patient is in alcohol withdrawal. Symptoms typically begin 6-24 hours after the last drink and can progress from mild (tremor, sweating, anxiety, tachycardia) through moderate (agitation, confusion, hallucinations — usually visual) to severe (delirium tremens — confusion, hallucinations, seizures, autonomic instability, potentially fatal). CIWA-Ar is a validated scoring tool (0-67) used to assess withdrawal severity and guide treatment: <10 = mild (may not require medication), 10-18 = moderate (medication indicated), >20 = severe. This patient scores 18 (moderate). Management: (1) Chlordiazepoxide is the BNF-recommended first-line benzodiazepine for alcohol withdrawal in the UK — given as a fixed reducing regimen (e.g., 20-30 mg QDS on day 1, reducing over 5-7 days). Some protocols use symptom-triggered dosing guided by CIWA. (2) IV Pabrinex (vitamins B and C — containing thiamine) must be given to prevent Wernicke encephalopathy. (3) Regular CIWA monitoring (every 4-8 hours) to adjust treatment. (4) If seizures occur: IV lorazepam is the treatment. Diazepam PRN without a structured regimen is suboptimal. Lorazepam 4 mg as a single dose without monitoring is dangerous.",Medium,Yes,2026-03-18
SUB_002,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 48-year-old homeless man is brought to the emergency department confused and ataxic. On examination, he has bilateral lateral rectus palsy (sixth nerve palsy), nystagmus, and cerebellar ataxia. He is malnourished and smells of alcohol. What is the most likely diagnosis and what is the critical treatment that must be given BEFORE any glucose-containing fluids?",Alcohol intoxication — give IV naloxone,Delirium tremens — give IV chlordiazepoxide,Hepatic encephalopathy — give oral lactulose,Stroke — arrange urgent CT head,Wernicke encephalopathy — give IV Pabrinex (high-dose thiamine) BEFORE any glucose administration,,,,,E,"This is Wernicke encephalopathy — a neurological emergency caused by acute thiamine (vitamin B1) deficiency, most commonly in alcohol-dependent patients (alcohol impairs thiamine absorption and utilisation, and malnourished patients have depleted stores). The classic triad is: (1) Confusion (encephalopathy), (2) Ophthalmoplegia (classically lateral rectus palsy/sixth nerve palsy, nystagmus), (3) Cerebellar ataxia (broad-based gait). In practice, the full triad is present in only ~30% of cases — a high index of clinical suspicion is essential. CRITICAL teaching point: IV Pabrinex (containing thiamine 250 mg per pair of ampoules) must be given BEFORE any glucose-containing IV fluids or food. Glucose metabolism consumes thiamine — administering glucose to a thiamine-depleted patient can precipitate or worsen Wernicke encephalopathy and lead to irreversible Korsakoff syndrome (chronic anterograde and retrograde amnesia with confabulation). Treatment: Pabrinex 2 pairs TDS IV for 3-5 days, then oral thiamine 100 mg TDS long-term. If untreated, Wernicke progresses to Korsakoff syndrome in up to 80% of cases. This is irreversible in most. Delirium tremens causes a different picture (hallucinations, agitation, autonomic instability).",Easy,No,2026-03-18
SUB_003,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 22-year-old man is found unresponsive in the street. His respiratory rate is 6 breaths per minute, pupils are pinpoint bilaterally, and he has a needle and tourniquet nearby. SpO2 is 78% on air. What is the immediate treatment?",Adrenaline 1 mg IV,Flumazenil 0.2 mg IV,Naloxone 400 mcg IV or IM — repeated as needed — with airway management and high-flow oxygen,Oral activated charcoal,Sodium bicarbonate infusion,,,,,C,"This is opioid overdose: respiratory depression (RR 6), pinpoint pupils (miosis — pathognomonic for opioid toxicity), reduced consciousness, and circumstantial evidence (needle, tourniquet). Treatment: (1) Airway management — open airway, head tilt/chin lift, recovery position if breathing. (2) High-flow oxygen. (3) Naloxone — an opioid receptor antagonist. Initial dose 400 mcg IV, IM, or intranasal (IN). Can be repeated every 2-3 minutes until respiratory rate improves (up to 10 mg total). IMPORTANT: naloxone has a shorter half-life (30-90 minutes) than most opioids, so the patient may re-sedate — repeated doses or an infusion may be needed, and the patient must be observed for at least 2 hours (or longer for long-acting opioids such as methadone). (4) If IV access is unavailable, give IM or intranasal naloxone. (5) Call for help early. Flumazenil reverses benzodiazepines, not opioids. Adrenaline is for anaphylaxis/cardiac arrest. Activated charcoal is for oral ingestions within 1 hour. All opioid overdose patients should be offered harm reduction advice, naloxone take-home kit, and referral to drug services on recovery.",Easy,No,2026-03-18
SUB_004,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 17-year-old girl is referred to the eating disorders service by her GP. She has a BMI of 15 kg/m² (severely underweight), amenorrhoea for 8 months, and admits to restricting food intake, excessive exercise, and distorted body image (she believes she is overweight despite being emaciated). Her heart rate is 42 bpm and she has postural hypotension. Blood tests show: potassium 2.9 mmol/L, phosphate 0.6 mmol/L, albumin 26 g/L, and QTc 490 ms on ECG. According to the MARSIPAN (Management of Really Sick Patients with Anorexia Nervosa) guidelines, which features indicate she is at high risk and requires urgent medical admission?",BMI 15 alone is not a medical concern — continue outpatient management,Her BMI is low but all other parameters are normal,She has multiple high-risk features (BMI <15, bradycardia <40 borderline, hypokalaemia, hypophosphataemia, prolonged QTc) and requires urgent medical admission for stabilisation,She only needs admission if she refuses to eat — medical parameters are secondary,She should be admitted to a psychiatric ward immediately without medical assessment,,,,,C,"This patient has severe anorexia nervosa with multiple medical complications requiring urgent inpatient medical admission. The MARSIPAN guidelines (Royal College of Psychiatrists and Royal College of Physicians) identify medical risk indicators in anorexia nervosa. HIGH-RISK features include: (1) BMI <13 (very high risk) or <15 with rapid weight loss. (2) Heart rate <40 bpm (hers is 42 — borderline). (3) Significant postural hypotension (systolic drop >20 mmHg). (4) Hypokalaemia <3.0 mmol/L (hers is 2.9 — cardiac risk). (5) Hypophosphataemia (0.6 — refeeding risk and cardiac risk). (6) Prolonged QTc >450 ms (hers is 490 — risk of torsades de pointes and sudden death). (7) Low albumin indicates malnutrition severity. (8) Hypothermia, proximal myopathy, raised transaminases. This patient needs urgent medical admission for: cardiac monitoring (telemetry), cautious electrolyte replacement (especially potassium and phosphate), very cautious refeeding (extremely high risk of refeeding syndrome — start at 5-10 kcal/kg/day per MARSIPAN), and daily monitoring of bloods including phosphate. She will also need psychiatric input but medical stabilisation is the priority. Medical complications of anorexia nervosa are the leading cause of death in any psychiatric illness.",Medium,No,2026-03-18
SUB_005,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 35-year-old woman with alcohol dependence wishes to stop drinking. She has been drinking 80 units per week for 10 years. She last drank 6 hours ago and is currently asymptomatic. She has no history of withdrawal seizures or delirium tremens. She lives with her partner and has good social support. She does not want to be admitted to hospital. According to NICE CG115, can she undergo community-based (outpatient) detoxification?",Community detox is never appropriate — all alcohol detoxification must be inpatient,No — she drinks too much for community detox to be safe,Yes — community detox can be offered to patients without a history of complicated withdrawal (seizures or DTs) provided they have adequate social support and daily monitoring can be arranged,Yes — she can simply stop drinking without any medical support since she is currently asymptomatic,Yes — she should be started on disulfiram immediately to aid detoxification,,,,,C,"NICE CG115 (alcohol-use disorders: diagnosis and management) states that community-based assisted withdrawal (detoxification) can be considered for patients who: (1) do NOT have a history of complicated withdrawal (seizures or delirium tremens), (2) do NOT have significant physical or psychiatric comorbidity requiring inpatient management, (3) have adequate social support (someone to supervise them), and (4) can be monitored daily (either by a community alcohol service, GP, or community nurse). This patient meets all criteria. Community detox uses a reducing chlordiazepoxide regimen (same as inpatient) typically over 7-10 days, with daily monitoring of vital signs and withdrawal severity. IV Pabrinex should be given if there is suspected thiamine deficiency. Inpatient detox is indicated for: previous complicated withdrawal, significant medical/psychiatric comorbidity, failed community detox, or high physical dependence without adequate social support. Disulfiram (Antabuse) is used for relapse prevention AFTER detoxification is complete (it causes an unpleasant reaction if alcohol is consumed) — it is NOT used during detoxification. Simply stopping without medical support carries risks of severe withdrawal.",Medium,No,2026-03-18
SUB_006,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 19-year-old woman with bulimia nervosa presents to the emergency department feeling unwell. She reports binge eating followed by self-induced vomiting up to 8 times daily. On examination, she has swollen parotid glands, calluses on the dorsum of her right hand (Russell sign), and dental erosion. Blood tests show: potassium 2.5 mmol/L, sodium 138 mmol/L, chloride 88 mmol/L, bicarbonate 36 mmol/L, urea 12 mmol/L. What is the most dangerous metabolic consequence and how should the hypokalaemia be managed?",Hyperkalaemia — give calcium gluconate,Hypokalaemia and metabolic alkalosis secondary to recurrent vomiting — urgent IV potassium replacement with cardiac monitoring is required,Metabolic acidosis — give IV sodium bicarbonate,Respiratory alkalosis — no treatment needed,The electrolytes are normal — no treatment required,,,,,B,"Bulimia nervosa is characterised by recurrent binge eating followed by compensatory behaviours (self-induced vomiting, laxative/diuretic misuse, excessive exercise, fasting). The physical signs present here are classic: parotid gland swelling (from repeated vomiting — bilateral), Russell sign (calluses on the dorsum of the hand from inducing vomiting against the upper incisors), and dental erosion (enamel dissolved by gastric acid). The biochemistry shows hypokalaemic hypochloraemic metabolic alkalosis — the hallmark of recurrent vomiting. Gastric acid (HCl) loss causes chloride depletion and alkalosis, while potassium is lost both in vomit and through renal compensation (the kidney retains H⁺ and excretes K⁺ to compensate for alkalosis). Potassium of 2.5 mmol/L is dangerously low — this is a medical emergency. Severe hypokalaemia causes: cardiac arrhythmias (including torsades de pointes and cardiac arrest), muscle weakness, paralytic ileus, and rhabdomyolysis. Treatment: IV potassium replacement (maximum rate 20 mmol/hour via central line or 10 mmol/hour via peripheral line) with continuous cardiac monitoring. An ECG should be performed urgently (looking for U waves, flattened T waves, ST depression, prolonged QT).",Hard,No,2026-03-18
SUB_007,Psychiatry / Neurology,Substance Misuse and Eating Disorders,SBA,"A 40-year-old man with opioid dependence wishes to start opioid substitution therapy. He has been injecting heroin daily for 5 years. He has no significant liver disease. He is motivated to stop illicit drug use and is engaging with drug services. According to NICE CG51/TA114, what are the first-line options for opioid substitution therapy?",Buprenorphine (sublingual) or methadone (oral) — both are recommended first-line options with the choice made collaboratively based on individual factors,Codeine phosphate as a substitute for heroin,Dihydrocodeine as long-term substitution therapy,Naltrexone as first-line substitution,Slow-release oral morphine as first-line treatment,,,,,A,"NICE CG51 and TA114 recommend methadone (oral liquid) or buprenorphine (sublingual — e.g., Subutex or the combination product Suboxone which includes naloxone to deter injection) as first-line opioid substitution therapies. The choice depends on patient factors: (1) Methadone: full opioid agonist, given as supervised daily oral liquid (initially). Advantages: once-daily dosing, effective for severe dependence, well-established evidence base. Risks: respiratory depression in overdose, QT prolongation, drug interactions, diversion risk. (2) Buprenorphine: partial opioid agonist, given sublingually. Advantages: lower overdose risk (partial agonist — ceiling effect on respiratory depression), can be prescribed in primary care, available as long-acting depot injection (Buvidal) for improved adherence. Risks: must be started in mild-moderate withdrawal (if given too early, it can precipitate withdrawal by displacing full agonists from receptors). The goal of substitution therapy is to reduce illicit drug use, reduce injecting behaviour (and associated risks — HIV, hepatitis B/C, endocarditis, abscesses), reduce criminal activity, and enable social stabilisation. Naltrexone is an opioid antagonist used for relapse prevention AFTER detoxification, not as substitution. Codeine and dihydrocodeine are not recommended for long-term substitution.",Medium,No,2026-03-18
MHL_001,Psychiatry / Neurology,Mental Health Legislation,SBA,"A 45-year-old man with schizophrenia is brought to the emergency department by the police. He is acutely psychotic, believes people are trying to poison him, and is refusing all assessment and treatment. He attempted to attack a passer-by before the police intervened. He has been assessed by an approved mental health professional (AMHP) and two doctors (one Section 12 approved). They agree he needs admission for assessment of his mental disorder in the interests of his own health and safety and for the protection of others. Which section of the Mental Health Act 1983 (amended 2007) is most appropriate?",Section 135 — warrant to enter premises,Section 136 — police power in a public place,Section 2 — admission for assessment for up to 28 days,Section 3 — admission for treatment for up to 6 months,Section 5(2) — doctor's holding power,,,,,C,"Section 2 of the Mental Health Act (MHA) 1983 allows compulsory admission for ASSESSMENT (and treatment necessary for the assessment) for up to 28 days. It is not renewable. Requirements: application by an AMHP (or nearest relative), supported by recommendations from TWO doctors (one must be Section 12 approved — i.e., has special experience in psychiatry). Grounds: the patient is suffering from a mental disorder of a nature or degree warranting detention in hospital for assessment, AND detention is necessary in the interests of the patient's own health or safety or for the protection of other persons. Section 2 is appropriate when: the diagnosis is uncertain, the patient is not previously known to services, or a period of assessment is needed. Section 3 is for TREATMENT (up to 6 months, renewable) when the diagnosis is established and a treatment plan exists. Section 5(2) is a doctor's emergency holding power for a patient ALREADY admitted informally — it lasts 72 hours and allows detention while a full MHA assessment is arranged. Section 136 is a police power to remove a person from a public place to a place of safety — it has already been used here to bring him to the ED. Section 135 authorises entry to private premises.",Easy,No,2026-03-18
MHL_002,Psychiatry / Neurology,Mental Health Legislation,SBA,"An FY2 doctor is on call overnight. A 60-year-old man admitted informally to the medical ward for pneumonia becomes acutely confused and agitated. He is attempting to leave the ward, pulling out his IV cannula, and is at risk of significant harm. He lacks capacity to make decisions about his treatment. The psychiatric team cannot attend for several hours. What power can the FY2 doctor use to prevent the patient from leaving?",Deprivation of Liberty Safeguards (DoLS) — apply immediately and the patient is detained,Mental Capacity Act — treat in his best interests using the least restrictive option and if physical restraint or continuous supervision amounts to a deprivation of liberty then an urgent DoLS authorisation should be requested,Section 2 of the Mental Health Act — the FY2 can apply this independently,Section 5(2) — the doctor's holding power under the Mental Health Act,The FY2 has no legal authority to prevent him leaving,,,,,B,"This is a medical patient (pneumonia with delirium) who lacks capacity, NOT a patient with a primary mental disorder requiring psychiatric detention. The Mental Health Act is generally NOT appropriate for patients whose behavioural disturbance is caused by a physical illness (delirium), though this is debated. The correct framework is the Mental Capacity Act 2005 (MCA). Under the MCA: (1) If a person lacks capacity to make a specific decision, treatment can be provided in their BEST INTERESTS. (2) The least restrictive option must always be used. (3) If the level of supervision and control amounts to a deprivation of liberty (continuous supervision, not free to leave, unable to consent), then a Deprivation of Liberty Safeguards (DoLS) authorisation should be applied for — an urgent authorisation can be granted by the hospital managing authority while a standard authorisation is sought. (4) In an emergency, treatment to prevent serious harm can be given under the MCA without waiting for DoLS. Section 5(2) is a doctor's holding power under the MHA for patients already admitted informally to a PSYCHIATRIC unit or general hospital, but it requires the patient's responsible clinician or nominated deputy — an FY2 on call may use it in some circumstances, but the MCA is the more appropriate framework for a delirious medical patient.",Medium,No,2026-03-18
