"Question_ID","Subject","Topic","Question_Type","Question","Option_A","Option_B","Option_C","Option_D","Option_E","Option_F","Option_G","Option_H","Correct_Answer","Explanation","Difficulty","LNA","Date_Added"
"PI_049","Professional Dilemmas","Confidentiality","SJT","You are an FY1 doctor. A patient who is a healthcare professional at your hospital asks you to look up their own blood results on the hospital system rather than waiting for their GP appointment. What should you do?","Look up the results as a favour since they are a colleague","Explain that accessing records outside of a direct care relationship is inappropriate and advise them to contact their GP or the relevant clinical team","Access the results but do not print them","Ask your registrar to look up the results instead","Give the colleague your login credentials to check themselves","","","","B","Accessing patient records (even the patient's own, at their request) outside of a direct care relationship is a breach of information governance policy and potentially the Computer Misuse Act. Even if the patient consents, the access must be for a legitimate clinical purpose within a care relationship. The colleague should access their results through their own care team or patient portal.","Medium","No","2026-03-18"
"PI_050","Professional Dilemmas","Confidentiality","SJT","You are a GP. A solicitor writes to you requesting your patient's medical records for a personal injury claim. The letter includes what appears to be the patient's signature on a consent form. However, the consent form only authorises release of records relating to a specific injury, not the entire medical history. What should you do?","Release the entire medical history as the solicitor needs comprehensive information","Release only the records specified in the consent form relating to the specific injury","Refuse to release any records until the patient attends in person","Release the records but charge a higher fee for the full history","Contact the patient to clarify the scope of their consent before releasing any records","","","","E","The scope of patient consent for record disclosure must be respected. However, given the importance of ensuring the consent is genuine and the patient understands what is being released, best practice is to contact the patient directly to verify and clarify the scope of consent. Records should not be released beyond what the patient has authorised. This protects the patient's confidentiality and ensures informed consent.","Medium","No","2026-03-18"
"PI_051","Professional Dilemmas","Confidentiality","SJT","A nurse approaches you concerned that she accidentally sent a patient's blood results to the wrong patient's GP via the electronic system. She is worried about getting into trouble. What should you do?","Tell the nurse not to worry as it was an honest mistake","Support the nurse in completing an incident report, contact the incorrect GP to recall the information, and ensure the correct GP receives the results","Report the nurse to her manager for disciplinary action","Ignore it as the information has already been sent","Tell the nurse to fix it herself as it was her error","","","","B","A data breach (even accidental) must be reported through the incident reporting system and managed according to the trust's information governance policy. The incorrect GP should be contacted to delete/recall the information, the correct GP should be sent the results, and the patient may need to be informed depending on the severity of the breach. Supporting the nurse through this process promotes a safety culture.","Easy","No","2026-03-18"
"PI_052","Professional Dilemmas","Confidentiality","SJT","You discover that a colleague has been accessing the medical records of their ex-partner who is a patient at your hospital. Your colleague is not involved in their ex-partner's care. What should you do?","Ignore it as it is a personal matter","Report the unauthorised access to the Caldicott Guardian or information governance team","Confront the colleague and tell them to stop","Advise the colleague to delete any screenshots they may have taken","Ask the colleague's supervisor to handle it informally","","","","B","Unauthorised access to medical records is a serious breach of data protection law (UK GDPR), information governance policies, and professional standards. It must be reported to the Caldicott Guardian or information governance team who will investigate formally. This could constitute a criminal offence under the Computer Misuse Act. The GMC may also need to be informed as it relates to professional conduct.","Medium","Yes","2026-03-18"
"PI_053","Professional Dilemmas","Confidentiality","SJT","A patient's adult daughter arrives at the ward and demands to know her mother's diagnosis. The patient (who has capacity) has specifically told you she does not want her daughter to know about her cancer diagnosis. The daughter becomes angry and threatens to complain. What should you do?","Tell the daughter the diagnosis to prevent a complaint","Maintain the patient's confidentiality, explain sympathetically that you cannot share information without the patient's consent, and suggest she speaks with her mother","Ask another doctor to speak with the daughter","Give the daughter a vague response without mentioning cancer","Contact hospital security due to the daughter's behaviour","","","","B","A competent patient's explicit wish regarding who can access their information must be respected, regardless of family pressure or threats of complaints. The doctor should calmly explain the legal and ethical obligation to maintain confidentiality, empathise with the daughter's frustration, and encourage direct communication between mother and daughter. The threat of a complaint does not override patient confidentiality.","Easy","No","2026-03-18"
"PI_054","Professional Dilemmas","Confidentiality","SJT","You are an FY2 doctor working in a GP practice. A patient mentions during their consultation that they work as a bus driver and have recently been diagnosed with insulin-treated diabetes. They have not yet informed the DVLA. What advice should you give?","No action needed as diabetes is not a notifiable condition for driving","Advise the patient that insulin-treated diabetes must be notified to the DVLA and they may need to stop driving Group 2 vehicles until assessed","Tell the patient they can continue driving as long as they feel well","Report to the DVLA immediately without the patient's knowledge","Prescribe a different diabetes medication to avoid driving restrictions","","","","B","Insulin-treated diabetes is a notifiable condition to the DVLA for both Group 1 and Group 2 licences. For Group 2 (bus/HGV), the requirements are particularly strict — drivers must demonstrate satisfactory control, awareness of hypoglycaemia, and meet specific criteria. The GP should advise the patient of their legal obligation to inform the DVLA and document this advice clearly.","Medium","No","2026-03-18"
"PI_055","Professional Dilemmas","Confidentiality","SJT","A patient is brought to the emergency department by police following an arrest. The police request that you provide a urine drug screen result. The patient is conscious and has capacity. What should you do?","Provide the result as the police brought the patient in","Explain that the result cannot be disclosed without patient consent or a court order, and the police should arrange their own forensic testing","Provide the result verbally but not in writing","Test the patient without their knowledge and share the result","Tell the police the result is negative regardless of the actual result","","","","B","Clinical tests performed for healthcare purposes cannot be disclosed to the police without patient consent or a court order. The police have their own forensic testing procedures (e.g., custody nurse, forensic medical examiner) for evidential purposes. Clinical results may not meet the chain of custody requirements for legal proceedings anyway. The doctor's role is to provide clinical care, not to assist with criminal investigation without proper legal authority.","Medium","No","2026-03-18"
"PI_056","Professional Dilemmas","Confidentiality","SJT","You are a doctor working in sexual health. A patient tests positive for syphilis. Contact tracing identifies that one of the patient's sexual contacts is also your patient. What should you do?","Inform the contact directly about their risk as they are your patient","Work with the sexual health team to notify the contact through the established partner notification process without revealing the source patient's identity","Tell both patients about each other's status","Do nothing as the contact will present if they develop symptoms","Ask the index patient to notify all contacts themselves and take no further action","","","","B","Partner notification for sexually transmitted infections follows established protocols where contacts are informed of their potential exposure without revealing the identity of the index patient. This balances public health duty (preventing transmission) with confidentiality of the source patient. Sexual health advisers are trained in partner notification and should lead this process. The contact should be offered testing and treatment.","Medium","No","2026-03-18"
"PI_057","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor on a medical ward. A patient requires an urgent lumbar puncture. You have performed three lumbar punctures under supervision but have never done one independently. The registrar is not available for 2 hours. What should you do?","Attempt the procedure as you have done three before","Explore alternative options for senior support (other registrars, on-call team), explain the situation to the patient, and only attempt if no other competent practitioner is available and the clinical urgency justifies it","Refuse to attempt the procedure under any circumstances","Ask a medical student to assist you","Tell the patient the procedure cannot be done today","","","","B","Working within competence is essential but must be balanced against clinical urgency and patient need. The first step is to seek alternative senior support. If genuinely no one else is available and the procedure is clinically urgent, the doctor may need to attempt it while recognising their limitations, seeking telephone guidance, and ensuring adequate preparation. The key is transparent communication with the patient about your experience level.","Medium","No","2026-03-18"
"PI_058","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor. A patient asks you a complex question about their prognosis that you are not confident answering. You want to be helpful but are unsure of the information. What is the most appropriate response?","Give your best guess to appear knowledgeable","Be honest that you are unsure and arrange for a senior colleague with expertise to discuss prognosis with the patient","Tell the patient to look it up online","Avoid the question by changing the subject","Provide information from a textbook without contextualising it to the patient","","","","B","Recognising the limits of your knowledge is as important as recognising the limits of your practical skills. Providing inaccurate prognostic information can cause significant harm (false hope or unnecessary distress). The appropriate response is honesty ('I want to make sure you get the most accurate information'), combined with a commitment to arrange the right person to answer their question promptly.","Easy","No","2026-03-18"
"PI_059","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor in general practice. A patient asks you to prescribe a medication that you know is within your formulary but that you have no experience prescribing. The patient says their hospital consultant recommended it. What is the most appropriate approach?","Prescribe it as the consultant recommended it","Contact the consultant's team to confirm the recommendation and seek guidance on prescribing, initiation, and monitoring before prescribing","Refuse to prescribe it and tell the patient to get it from the hospital","Prescribe it but at a lower dose than recommended","Ask the patient to wait until their next hospital appointment","","","","B","Before prescribing an unfamiliar medication, the GP should verify the recommendation, understand the indication, dosing, monitoring requirements, and potential interactions. Shared care protocols exist for many specialist-initiated medications. The GMC states that doctors should only prescribe medications they are competent to prescribe. Seeking advice from the specialist team before initiating is good practice.","Medium","No","2026-03-18"
"PI_060","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor asked to complete a DNACPR form for a patient by your registrar. You have concerns about whether the decision has been adequately discussed with the patient and their family. What should you do?","Complete the form as instructed since the registrar has made the clinical decision","Express your concerns to the registrar and ensure that the DNACPR decision has been discussed with the patient (if they have capacity) or their family before completing the form","Refuse to have any involvement in DNACPR decisions","Complete the form but document that you disagree with the decision","Ask another FY1 to complete the form instead","","","","B","DNACPR decisions require careful consideration and communication. While FY1 doctors can be involved in the documentation, they should ensure the decision has been made by an appropriately senior clinician and that proper discussions have occurred with the patient (if they have capacity) and/or their family. If concerns exist about the process, these should be raised with the registrar or consultant before completing the form.","Medium","Yes","2026-03-18"
"PI_061","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor who has been asked to cover a specialty ward that you have no experience in (e.g., paediatrics) due to staff shortages. You feel uncomfortable managing the patients. What should you do?","Refuse to cover the ward under any circumstances","Agree to cover but ensure you have clear escalation pathways, identify the on-call senior for that specialty, and communicate your limitations to the nursing team","Cover the ward and manage patients as best you can without seeking help","Ask another FY1 with equally limited experience to cover instead","Leave the hospital as it is not safe","","","","B","Covering unfamiliar specialties due to staffing pressures is a reality of junior doctor training. The key is ensuring patient safety through clear escalation pathways, knowing who the responsible senior is, communicating limitations honestly to the nursing team, and having a low threshold for seeking advice. The doctor should also report the staffing concern through appropriate channels.","Easy","No","2026-03-18"
"PI_062","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor in the emergency department. A colleague asks if you can interpret an ECG that shows changes you are not confident identifying. The patient needs urgent assessment. What should you do?","Give your best interpretation even if unsure","Acknowledge what you can identify, state what you are uncertain about, and seek immediate senior input for a definitive interpretation","Tell your colleague you cannot help","Use an online ECG interpretation tool and relay the result","Ignore the ECG changes and focus on the clinical presentation alone","","","","B","Honest acknowledgement of competence limits combined with proactive help-seeking is the gold standard. The doctor should identify what they can (e.g., rate, rhythm, obvious ST changes), clearly state what they are uncertain about, and ensure a senior clinician reviews the ECG urgently. This approach is safer than guessing and more helpful than simply declining to assist. ECGs in emergencies often require immediate senior review.","Easy","No","2026-03-18"
"PI_063","Professional Dilemmas","Scope of Practice","SJT","A patient in the GP surgery goes into cardiac arrest in the waiting room. You are a GP registrar with current ALS certification. The nearest defibrillator is in the treatment room. What should you do?","Wait for the ambulance as you are a GP, not an emergency doctor","Immediately commence CPR, send someone for the defibrillator, and call 999","Check the patient's medical records before starting resuscitation","Begin CPR but do not use the defibrillator as you are not in a hospital setting","Attempt to find out if the patient has a DNACPR in place before starting CPR","","","","B","All doctors have a duty to provide emergency care regardless of their specialty per GMC Good Medical Practice. A cardiac arrest requires immediate CPR, early defibrillation, and calling emergency services. ALS-trained GPs should lead the resuscitation. In the absence of a known valid DNACPR, resuscitation should always be commenced. Checking records would cause fatal delays.","Easy","No","2026-03-18"
"PI_064","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor and a senior nurse asks you to prescribe a medication that she believes the patient needs. You are unfamiliar with the drug and its indications. What should you do?","Prescribe it as the nurse is experienced and knows the patient well","Look up the medication in the BNF, review the clinical indication, and only prescribe if you are satisfied it is appropriate; otherwise, seek senior medical advice","Refuse to prescribe anything that you did not think of yourself","Ask the nurse to prescribe it herself","Prescribe it but at a lower dose to be safe","","","","B","Nurses may suggest appropriate medications based on their clinical experience, but the prescribing responsibility lies with the doctor. The FY1 should review the medication (BNF, clinical indication, contraindications, interactions), assess the patient, and only prescribe if satisfied it is clinically appropriate and within their competence. If unsure, seeking senior medical advice is the correct approach. Never prescribe blindly.","Medium","No","2026-03-18"
"PI_065","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor and have been offered the opportunity to assist in a complex surgical procedure. You have basic surgical skills but this operation is significantly beyond your training level. What should you do?","Accept enthusiastically as it is a great learning opportunity","Discuss your level of experience honestly with the surgeon, clarify your role (observation vs assistance), and only participate in tasks within your competence","Decline completely as it is outside your specialty","Accept and try to perform as much of the procedure as possible","Ask a medical student to take your place","","","","B","Learning opportunities should be embraced but within safe boundaries. The doctor should be honest about their experience level, clarify what is expected of them, and ensure they are supervised appropriately. Assisting in simple tasks under direct supervision is appropriate; performing tasks beyond competence is not. This approach maintains patient safety while supporting professional development.","Easy","No","2026-03-18"
"PI_066","Professional Dilemmas","Scope of Practice","SJT","You are a GP and a patient asks you to refer them for a cosmetic procedure that you believe is medically unnecessary. The patient is distressed about their appearance and insists they need the procedure. What should you do?","Refuse the referral and tell the patient they look fine","Explore the patient's concerns sensitively, assess for body dysmorphic disorder or psychological distress, and make an appropriate referral based on clinical need","Refer the patient for the cosmetic procedure to maintain the doctor-patient relationship","Tell the patient to pay for private treatment","Prescribe anxiolytics for the distress about their appearance","","","","B","The GP should explore the underlying reasons for the patient's distress, screen for body dysmorphic disorder or other mental health conditions, and make appropriate referrals based on clinical assessment. A referral to a psychologist or mental health service may be more appropriate than a cosmetic surgery referral. The doctor should neither dismiss the patient's concerns nor facilitate a potentially harmful procedure.","Medium","No","2026-03-18"
"PI_067","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor and are asked to verify a death for the first time. You have received teaching on the procedure but have never performed it. It is 3am and no senior is immediately available. What should you do?","Refuse to verify the death as you have never done it before","Verify the death following the standard protocol you were taught, document your findings, and inform a senior at the earliest opportunity if you have any concerns","Ask the nursing staff to verify the death instead","Wait until the morning for a senior to do it","Ask a colleague to verify it even though they have not been taught","","","","B","Death verification is a straightforward procedure that FY1 doctors are expected to perform after appropriate teaching. If you have received teaching, you should be able to follow the protocol (confirming absent breath sounds, heart sounds, pupillary response, and noting the time). The key is following the protocol carefully, documenting thoroughly, and seeking help if anything is unexpected or unclear.","Easy","No","2026-03-18"
"PI_068","Professional Dilemmas","Scope of Practice","SJT","You are a GP registrar. A patient requests that you complete a firearms licence medical form. You have not received specific training on fitness to hold firearms. What should you do?","Complete the form as it is a standard GP task","Decline to complete the form, explain that you need specific training/guidance, and seek advice from your supervising GP or the BMA guidance on firearms medicals","Complete the form but note that you are not specifically trained","Ask the patient to find a doctor with firearms medical experience","Sign the form without reviewing the patient as it is just administrative","","","","B","Firearms medical assessments carry significant public safety implications. GPs should only complete these forms if they have appropriate knowledge and access to the patient's full medical history. Specific BMA guidance exists on conducting firearms medicals. If untrained, the GP registrar should seek guidance from their supervisor before completing the form, as errors could have serious consequences.","Medium","No","2026-03-18"
"PI_069","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor and are asked to provide clinical supervision for a medical student performing a practical procedure. You have performed the procedure yourself but have never supervised anyone. What should you do?","Decline as you have never supervised before","Agree to supervise as long as you are confident in the procedure yourself, brief the student on what to expect, and be prepared to take over if needed","Let the student perform the procedure unsupervised as they have been taught","Ask a nurse to supervise instead","Have the student watch you perform it instead of doing it themselves","","","","B","FY2 doctors can supervise medical students in practical procedures they are competent in performing themselves. Effective supervision requires: briefing the student beforehand, monitoring throughout, being ready to intervene, and providing constructive feedback. If the student encounters difficulty, the supervisor should be prepared to take over. This is an important part of medical education and clinical teaching.","Easy","No","2026-03-18"
"PI_070","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor. The nurse hands you a prescription chart with a medication that a locum doctor has prescribed using an abbreviation you do not recognise. The locum has left the hospital. What should you do?","Administer the medication based on your best guess of the abbreviation","Do not administer the medication until the abbreviation is clarified through the pharmacy team or by contacting the locum, and ensure clear prescribing standards are followed","Cross out the prescription and represcribe in full","Ask the nurse what she thinks the abbreviation means","Give the medication as the locum must have known what they were prescribing","","","","B","Unclear or ambiguous prescriptions should never be administered based on assumptions. The safe approach is to withhold the medication until the prescription is clarified (through pharmacy, the prescriber, or senior medical staff). This scenario highlights the importance of avoiding abbreviations in prescribing per NPSA guidance. The incident should be reported to promote safer prescribing practices.","Easy","No","2026-03-18"
"PI_071","Professional Dilemmas","Scope of Practice","SJT","You are a GP and a patient asks you to provide a medical opinion for a legal case. You have no training in medicolegal report writing. What should you do?","Write the report as it is just a medical opinion","Decline the specific request and suggest the patient or solicitor seek a doctor with medicolegal expertise, but offer to provide factual medical records if appropriate","Refuse to help the patient in any way","Write the report but add a disclaimer that you are not medicolegal trained","Refer the patient to a private medicolegal service","","","","B","Medicolegal reports require specific expertise in legal report writing, understanding of the legal framework, and the ability to provide objective expert opinion. Providing a medicolegal report without training risks providing inaccurate or misleading evidence. The GP should offer to provide factual clinical records and suggest the patient seeks a doctor with appropriate medicolegal qualifications.","Medium","No","2026-03-18"
"PI_072","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor rotating through psychiatry. A patient with schizophrenia becomes acutely agitated and aggressive on the ward. You have received basic de-escalation training but have limited psychiatric emergency experience. What should you do?","Attempt to physically restrain the patient yourself","Ensure your own safety, use verbal de-escalation techniques, call for the psychiatric emergency team, and follow the trust's rapid tranquillisation protocol if needed","Leave the ward immediately as it is not safe","Prescribe IM haloperidol without any assessment","Lock the patient in their room","","","","B","Safety is the priority — ensure your own safety and that of other patients and staff. Use de-escalation techniques as taught, call the psychiatric emergency team, and follow the trust's rapid tranquillisation protocol under senior guidance. Physical restraint should only be used by trained teams as a last resort. NICE NG10 provides guidance on managing violence and aggression in mental health settings.","Medium","No","2026-03-18"
"PI_073","Professional Dilemmas","Scope of Practice","SJT","You are an FY1 doctor on a surgical ward. A patient develops chest pain and you suspect an acute coronary syndrome. The surgical registrar asks you to manage it as they are in theatre. You have medical training but are currently on a surgical rotation. What should you do?","Tell the registrar you cannot manage medical conditions on a surgical ward","Initiate ACS management (ECG, troponin, aspirin, GTN, morphine as indicated), contact the on-call medical team for urgent review, and keep the surgical team informed","Wait for the surgical registrar to finish in theatre","Transfer the patient to A&E without any initial management","Call the cardiac arrest team","","","","B","All doctors should be able to initiate management of common medical emergencies regardless of their current rotation. ACS management follows a well-defined protocol. The FY1 should begin treatment (including ECG, troponin, MONA if appropriate), contact the medical team for specialist input, and keep the surgical team informed. The patient's location does not change the urgency of appropriate medical management.","Easy","No","2026-03-18"
"PI_074","Professional Dilemmas","Scope of Practice","SJT","You have just started as an FY1 doctor. On your first day, you feel overwhelmed and unsure about many aspects of the clinical systems, paperwork, and protocols. What is the best approach?","Pretend you know what you are doing to appear competent","Ask questions openly, identify your induction resources, seek help from experienced colleagues and nursing staff, and prioritise patient safety over appearing knowledgeable","Refuse to see any patients until you feel fully trained","Work extremely long hours to learn everything as quickly as possible","Only see patients with straightforward conditions","","","","B","Starting as a new doctor is daunting and asking for help is a strength, not a weakness. The GMC recognises that newly qualified doctors need support. The best approach is to utilise induction resources, ask experienced colleagues (including nurses who know the systems well), identify your educational supervisor, and always prioritise patient safety. Pretending competence you do not have puts patients at risk.","Easy","No","2026-03-18"
"PI_075","Professional Dilemmas","Scope of Practice","SJT","You are an FY2 doctor interested in pursuing a career in emergency medicine. You are offered the chance to intubate a patient in the ED under consultant supervision. You have completed simulation training but never intubated a real patient. What should you do?","Decline as you have never done it on a real patient","Accept the opportunity, discuss your experience level with the consultant, ensure they are prepared to take over immediately if you encounter difficulty, and debrief afterwards","Attempt the intubation without telling the consultant it is your first time","Only agree if the patient is not critically unwell","Ask the consultant to let you try on multiple patients to build experience quickly","","","","B","Direct consultant supervision is the safest environment for first-time procedural experience. The key principles are: honest disclosure of experience level, confirmation that the supervisor is prepared to take over, appropriate patient selection, and post-procedure debrief. This is how procedural competence is built in medical training — with graduated responsibility under supervision.","Easy","No","2026-03-18"
"PI_076","Professional Dilemmas","Consent","SJT","A 78-year-old patient with moderate dementia needs a hip replacement following a fracture. They are unable to understand the information required to make the decision about surgery. Their daughter says the patient would not have wanted surgery. However, the clinical team believes surgery is in the patient's best interests. What should happen?","Follow the daughter's wishes as she knows the patient best","Make a best interests decision involving the clinical team, the daughter's views, and any other relevant information about the patient's wishes and values","Cancel the surgery as the patient cannot consent","Let the patient decide as they still have some understanding","Seek a court order before proceeding","","","","B","When a patient lacks capacity for a specific decision, the Mental Capacity Act 2005 requires a best interests decision. This must consider: the patient's past and present wishes, beliefs and values, the views of family/carers, and clinical factors. The daughter's views are important but not determinative — she is providing information about the patient's wishes, not making the decision herself. The clinical team leads the best interests assessment.","Medium","No","2026-03-18"
"PI_077","Professional Dilemmas","Consent","SJT","A 16-year-old patient refuses a life-saving blood transfusion on religious grounds. Their parents support the decision. What is the correct legal position?","The patient's refusal must be respected as they are 16 and can consent","A 16-17 year old can consent to treatment but their refusal of life-saving treatment can be overridden by a court or someone with parental responsibility","The parents' decision is final as the patient is under 18","The patient cannot make this decision until they are 18","The doctors can override the refusal without any legal process","","","","B","While 16-17 year olds are presumed to have capacity to consent to treatment under the Family Law Reform Act 1969, their refusal of life-saving treatment can be overridden by a court or someone with parental responsibility in their best interests. This is different from adults where a competent refusal is absolute. If time permits, a court declaration should be sought. Emergency treatment can proceed without a court order if delay would endanger life.","Hard","No","2026-03-18"
"PI_078","Professional Dilemmas","Consent","SJT","You are consenting a patient for an appendicectomy. The patient asks about the risk of death. You know the mortality rate is very low (<0.1%) but not zero. Should you mention it?","No — mentioning death will frighten the patient unnecessarily","Yes — material risks should be disclosed based on what a reasonable patient would want to know, even if the risk is very low","Only mention it if the patient specifically asks about mortality","Mention it only if the patient has comorbidities that increase the risk","Deflect the question and focus on the benefits of surgery","","","","B","The Montgomery ruling (2015) established that doctors must disclose material risks that a reasonable patient would consider significant. A patient who specifically asks about the risk of death clearly considers it material. The risk should be communicated honestly and in context (e.g., 'very rare, less than 1 in 1000'), allowing the patient to make an informed decision. Withholding information requested by the patient undermines consent.","Medium","No","2026-03-18"
"PI_079","Professional Dilemmas","Consent","SJT","A patient signs a consent form for a knee arthroscopy. In theatre, the surgeon discovers significant cartilage damage that was not anticipated. The surgeon believes a partial meniscectomy would benefit the patient. Can the surgeon proceed with the additional procedure?","Yes — the patient is already under anaesthetic so additional consent is not needed","Only if the additional procedure is necessary to save life or prevent serious harm and it is not practical to wait for consent","Yes — the consent form covers any procedure on the knee","Yes — as long as the surgeon documents the decision","No — the patient must be woken up and re-consented for any additional procedure","","","","B","Consent is specific to the procedure discussed with the patient. An additional procedure beyond the scope of consent can only be performed without explicit consent if it is necessary to save life or prevent serious deterioration and it would be unreasonable to delay (Mental Capacity Act s5). An elective meniscectomy can usually wait for a second procedure with proper consent. Extending surgery beyond consent without justification is assault.","Medium","No","2026-03-18"
"PI_080","Professional Dilemmas","Consent","SJT","A patient with severe learning difficulties needs a dental extraction. They are unable to understand the procedure or consent to it. There is no lasting power of attorney. Who should make the decision?","The patient's GP","The treating clinician makes a best interests decision, consulting family, carers, and an IMCA if there is no one else to consult","The local authority social worker","The hospital ethics committee","The patient's nearest relative has automatic decision-making authority","","","","B","Under the Mental Capacity Act 2005, when a patient lacks capacity and has no LPA or court-appointed deputy, the treating clinician makes a best interests decision. This must involve consulting those close to the patient (family, carers). If there is no one appropriate to consult, an Independent Mental Capacity Advocate (IMCA) must be instructed for serious medical treatment decisions.","Medium","No","2026-03-18"
"PI_081","Professional Dilemmas","Consent","SJT","A patient presents to the emergency department after a paracetamol overdose. They have a suicide note and refuse treatment. A psychiatric assessment confirms they have capacity to make this decision. They understand the consequences of refusing treatment. What should you do?","Treat the patient against their wishes as it is a medical emergency","A competent adult's refusal of treatment must be respected even if the consequences are death, but ensure the capacity assessment is robust and documented","Detain the patient under the Mental Health Act and treat","Sedate the patient and commence treatment","Contact the patient's family to override the decision","","","","B","If a thorough capacity assessment (ideally by a senior clinician, often with psychiatric input) confirms the patient has capacity — they understand, retain, weigh, and communicate the decision — their refusal must be respected. This is one of the most challenging scenarios in medicine. Key safeguards include: senior clinician involvement, documentation of the capacity assessment, continued engagement, and ensuring the assessment is not influenced by a treatable mental disorder.","Hard","No","2026-03-18"
"PI_082","Professional Dilemmas","Consent","SJT","You need to perform a rectal examination on a male patient as part of their clinical assessment. How should you approach this?","Perform the examination without discussion as it is clinically necessary","Explain the reason for the examination, obtain verbal consent, offer a chaperone, and document the discussion","Only perform it if the patient specifically requests it","Ask a nurse to perform the examination instead","Omit the examination as it is embarrassing for the patient","","","","B","Intimate examinations require clear verbal consent with an explanation of why the examination is needed, what it involves, and what will be found. A chaperone should be offered (and often is required per trust policy). The patient's consent, the chaperone's presence, and the findings should be documented. The patient has the right to decline, and this should be respected while explaining any implications.","Easy","No","2026-03-18"
"PI_083","Professional Dilemmas","Consent","SJT","A 25-year-old patient with bipolar disorder is admitted during a manic episode. They want to discharge themselves against medical advice. A capacity assessment shows they are unable to weigh up the risks and benefits of staying due to their manic state. What is the correct legal framework for detaining them?","The Mental Capacity Act allows you to detain them for medical treatment","The Mental Health Act 1983 should be used if the patient needs to be detained for assessment or treatment of a mental disorder","You cannot detain them — all patients have the right to leave","Physical restraint by security staff is sufficient legal authority","The patient's family can authorise detention","","","","C","The Mental Health Act 1983 provides the legal framework for detaining patients for assessment (Section 2) or treatment (Section 3) of mental disorders. The MCA does not authorise deprivation of liberty in hospital for mental health treatment (Cheshire West). If the patient lacks capacity and needs treatment for a mental disorder, the MHA is the appropriate legal framework, requiring assessment by approved mental health professionals and doctors.","Medium","No","2026-03-18"
"PI_084","Professional Dilemmas","Consent","SJT","A patient presents to you as a GP asking for a referral for gender-affirming hormone therapy. They have been living in their identified gender for 2 years and have a diagnosis of gender dysphoria from a specialist clinic. What is the appropriate approach?","Refuse the referral as you do not agree with the treatment","Treat the patient with respect and dignity, facilitate the referral to the appropriate specialist service, and provide supportive care within your competence","Tell the patient they need psychological treatment instead","Prescribe hormones yourself without specialist input","Refer the patient but express your personal reservations","","","","B","GMC guidance requires doctors to treat all patients fairly and without discrimination, including transgender patients. The GP should facilitate appropriate referrals, provide supportive primary care, and work within their competence. Shared care protocols may exist for ongoing hormone prescribing once initiated by a specialist. Personal beliefs should not affect the care provided to the patient.","Easy","No","2026-03-18"
"PI_085","Professional Dilemmas","Consent","SJT","A patient asks you to write 'Not for resuscitation' in their notes. They are 60 years old, have no serious health conditions, and have full capacity. They say they have thought carefully about this for a long time. What should you do?","Refuse as they are healthy and do not need a DNACPR","Explore their reasons, provide information about CPR outcomes, and if they remain firm in their decision after a full discussion, document their wishes as an advance decision to refuse CPR","Tell them they are too young for this decision","Ask them to discuss it with their family first","Document the request but tell them it will only apply if they become terminally ill","","","","B","A competent adult has the right to make an advance decision to refuse CPR. The doctor should explore the patient's understanding and motivations, provide accurate information about CPR (including its limitations and outcomes), and ensure the decision is informed and voluntary. If the patient maintains their wish after full discussion, it should be documented formally. The patient does not need to be terminally ill to make this decision.","Medium","No","2026-03-18"
"PI_086","Professional Dilemmas","Consent","SJT","A surgeon wants to use a new surgical technique on a patient. The technique has promising early results in trials but is not yet established standard practice. What additional consent considerations apply?","No additional consent is needed if the surgeon is trained in the technique","The patient must be informed that the technique is new, told about the limited evidence, and given the option of the standard procedure as an alternative","New techniques do not require patient consent as they are decided by the surgeon","The patient should sign a research consent form","Only the hospital ethics committee needs to be informed","","","","B","Using a new or innovative technique requires enhanced consent. Per Montgomery principles, the patient must be told: that the technique is new/not yet standard, what evidence exists, the potential benefits and unknown risks, and that established alternatives are available. This allows truly informed decision-making. The surgeon should also ensure appropriate governance approval and audit of outcomes.","Medium","No","2026-03-18"
"PI_087","Professional Dilemmas","Consent","SJT","A medical student asks a patient's permission to practise taking blood. The patient agrees but asks who will be taking their blood. The medical student introduces themselves as 'Doctor'. What should you do?","Say nothing as the patient has agreed to the procedure","Correct the medical student privately after the procedure and advise them to always identify themselves correctly as a medical student","Intervene immediately and tell the patient the truth","Report the medical student to the medical school","Ask the medical student to leave the ward","","","","B","Medical students must identify themselves correctly — misrepresenting themselves as a doctor is dishonest and undermines informed consent. The patient agreed based on false information. The most constructive approach is to clarify the situation with the patient (who may still agree) and counsel the student privately about the importance of honest identification. This is an educational opportunity, not necessarily a disciplinary issue, unless it is a pattern.","Easy","No","2026-03-18"
